query,match_type,impressions,clicks,Currency code,avg_cpc,keyword_group,ctr,opportunity_clicks
ia para criar apresentação ppt,Broad match,1,0,USD,0.0,ai software,0.0,1
keeper ai,Broad match,1,0,USD,0.0,ai software,0.0,1
text generating ai,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
ai tools affiliate,Broad match,1,0,USD,0.0,ai software,0.0,1
free copilot alternative,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
move ai alternative,Broad match,1,0,USD,0.0,ai software,0.0,1
chat gpt sql,Broad match,1,0,USD,0.0,ai apps,0.0,1
draggan ai download for pc,Broad match,1,0,USD,0.0,AI development tools,0.0,1
prompt engineering for llms,Broad match,1,0,USD,0.0,ai engineer,0.0,1
jibyte alternative,Broad match,1,0,USD,0.0,ai software,0.0,1
drawio ai,Phrase match (close variant),1,0,USD,0.0,AI software tools,0.0,1
ai for education,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai how works,Broad match,1,0,USD,0.0,artificial intelligence programming,0.0,1
king ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
lms ai,Broad match,1,0,USD,0.0,ai software,0.0,1
lua coding lessons,Broad match,1,0,USD,0.0,AI-enhanced coding,0.0,1
labs openai,Broad match,1,0,USD,0.0,AI code writing,0.0,1
goal oriented action planning ai,Broad match,1,0,USD,0.0,ai programs,0.0,1
vigo ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
codeium pro,Broad match,1,0,USD,0.0,coding ai,0.0,1
chatgpt for programming,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai ช่วย เขียน โค้ด ฟรี,Phrase match (close variant),1,0,USD,0.0,coding ai,0.0,1
app design ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
una ia gratis,Broad match,1,0,USD,0.0,AI for data analysis,0.0,1
beatbot ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
hi ai pc,Broad match,1,0,USD,0.0,ai apps,0.0,1
best ai for intellij,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai program code,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai cambridge,Broad match,1,0,USD,0.0,AI development aid,0.0,1
how to make game online,Broad match,1,0,USD,0.0,AI game development,0.0,1
prome ai,Broad match,1,0,USD,0.0,ai programs,0.0,1
website about ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai matematica,Broad match,1,0,USD,0.0,ai apps,0.0,1
generate unit test cases automatically java,Phrase match (close variant),1,0,USD,0.0,AI unit testing,0.0,1
krikey ai,Broad match,1,1,USD,0.1,coding ai,1.0,0
smart edit ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
creasquare ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
figma ai tools,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
mejor ia de programacion,Broad match,1,0,USD,0.0,ai software,0.0,1
análisis de código,Broad match,1,0,USD,0.0,AI code analysis,0.0,1
ai chatbots,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
new gen ai,Broad match,1,0,USD,0.0,ai programs,0.0,1
como crear inteligencia artificial en pc,Broad match,1,0,USD,0.0,ai software,0.0,1
ai web app,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai tools for programming free,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
creador de imagenes ia,Broad match,1,0,USD,0.0,ai tools,0.0,1
robot programming languages,Broad match,1,0,USD,0.0,coding ai,0.0,1
askjarvis,Broad match,1,0,USD,0.0,AI coding tools,0.0,1
fine ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
create software using ai,Phrase match,1,0,USD,0.0,ai software,0.0,1
free text to video ai,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
sublime text ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
qwen ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
app ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
pdf to notes ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
eightify alternatives,Broad match,1,0,USD,0.0,AI development tools,0.0,1
ai vision,Broad match,1,0,USD,0.0,ai software,0.0,1
gamma app similar,Broad match,1,0,USD,0.0,ai software,0.0,1
gama app ia,Broad match,1,0,USD,0.0,ai apps,0.0,1
github coding ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai troubleshooter,Broad match,1,0,USD,0.0,AI code enhancement,0.0,1
ibm watson ia,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
best free ai image creator,Broad match,1,0,USD,0.0,ai apps,0.0,1
neuralwave,Broad match,1,0,USD,0.0,AI software tools,0.0,1
learn with ai,Broad match,1,2,USD,0.18,ai software,2.0,-1
inteligență artificială,Broad match,1,0,USD,0.0,AI development aid,0.0,1
free coding software,Broad match,1,0,USD,0.0,AI code writing,0.0,1
github copilot vscode,Phrase match (close variant),1,0,USD,0.0,coding ai,0.0,1
ias para criar slides,Broad match,1,0,USD,0.0,ai software,0.0,1
swot analysis ai free,Broad match,1,0,USD,0.0,AI for data analysis,0.0,1
ai for hacking,Broad match,1,0,USD,0.0,AI software tools,0.0,1
microsoft's intellicode,Broad match,1,0,USD,0.0,coding ai,0.0,1
fast ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
brainstorming ai,Broad match,1,1,USD,0.25,AI software tools,1.0,0
design app using ai,Phrase match (close variant),1,1,USD,0.76,ai software,1.0,0
letsview ai tools,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
logo por inteligencia artificial gratis,Broad match,1,0,USD,0.0,ai tools,0.0,1
deep learning careers,Broad match,1,0,USD,0.0,ai engineer,0.0,1
demo ia,Broad match,1,0,USD,0.0,AI for data analysis,0.0,1
how to learn ai for free,Broad match,1,0,USD,0.0,ai software,0.0,1
similar elevenlabs,Broad match,1,0,USD,0.0,ai tools,0.0,1
clarifai ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai for legal drafting in india,Phrase match (close variant),1,1,USD,0.26,ai software,1.0,0
ia pour coder en python gratuit,Broad match,1,0,USD,0.0,ai programs,0.0,1
chat gpt for programing,Broad match,1,0,USD,0.0,ai software,0.0,1
pdf chat ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
pruvo ia,Broad match,1,0,USD,0.0,ai tools,0.0,1
mootion ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
best presentation ai tool free,Broad match,1,0,USD,0.0,ai software,0.0,1
houdini ai tools,Broad match,1,0,USD,0.0,ai software,0.0,1
ai pcb routing,Broad match,1,0,USD,0.0,ai software,0.0,1
ai based services,Broad match,1,0,USD,0.0,ai software,0.0,1
ai web builder,Broad match,1,0,USD,0.0,AI code writing,0.0,1
ai architecture free,Broad match,1,0,USD,0.0,ai software,0.0,1
ai diagram maker,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
designer copilot,Broad match,1,0,USD,0.0,ai software,0.0,1
ai for architects,Broad match,1,0,USD,0.0,ai engineer,0.0,1
uzaid io,Broad match,1,0,USD,0.0,ai tools,0.0,1
inteligencia artificial para codigos,Broad match,1,0,USD,0.0,coding ai,0.0,1
playground ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
cloudflare worker ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
aixploria,Broad match,1,0,USD,0.0,AI software tools,0.0,1
c_ai,Broad match,1,0,USD,0.0,ai software,0.0,1
chat gpt for unit testing,Phrase match (close variant),1,0,USD,0.0,AI unit testing,0.0,1
tome ai powered,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
aisa ai,Broad match,1,0,USD,0.0,ai software,0.0,1
data processing ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
inteligencia artificial para tareas,Broad match,1,0,USD,0.0,ai apps,0.0,1
narrow ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
microsoft project ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
c# code optimization tools online,Broad match,1,0,USD,0.0,AI coding tools,0.0,1
ai k8s,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
latest technology of ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ia que faz tabelas,Broad match,1,0,USD,0.0,ai programs,0.0,1
dialogflow open source alternative,Broad match,1,0,USD,0.0,AI development tools,0.0,1
sider ai extension,Broad match,1,0,USD,0.0,ai software,0.0,1
ai code models,Broad match,1,0,USD,0.0,ai software,0.0,1
openai react native,Broad match,1,0,USD,0.0,AI development tools,0.0,1
aiva artificial intelligence virtual artist,Broad match,1,0,USD,0.0,ai apps,0.0,1
2 short ai alternative,Broad match,1,0,USD,0.0,ai software,0.0,1
app de inteligencia artificial,Phrase match (close variant),1,1,USD,0.19,ai apps,1.0,0
ai triage tool,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai designer app,Broad match,1,0,USD,0.0,ai software,0.0,1
what is the best ai tool for coding,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
site to code,Broad match,1,0,USD,0.0,AI code writing,0.0,1
projects on artificial intelligence,Broad match,1,0,USD,0.0,AI code learning,0.0,1
inflection ai pi,Broad match,1,0,USD,0.0,ai software,0.0,1
flowise alternatives,Broad match,1,0,USD,0.0,ai software,0.0,1
prepare presentation using ai,Broad match,1,1,USD,0.2,ai software,1.0,0
solver ia,Broad match,1,0,USD,0.0,ai tools,0.0,1
visual studio code ai extension free,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ia para criar slides gratis,Broad match,1,1,USD,0.32,ai software,1.0,0
tableau ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
java ki,Broad match,1,0,USD,0.0,coding ai,0.0,1
ai java,Broad match,1,0,USD,0.0,ai software,0.0,1
tuneai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
codex open ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
jira confluence ai,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
onboard ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai para resolver problemas,Broad match,1,0,USD,0.0,ai tools,0.0,1
ai für programmierung,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
best open source ai model for coding,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ia para crear pistas musicales,Broad match,1,1,USD,0.1,ai apps,1.0,0
the best coding ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
snowfox ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai for php coding,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai models open source,Phrase match (close variant),1,1,USD,0.07,ai software,1.0,0
black box aı,Broad match,1,0,USD,0.0,AI coding tools,0.0,1
crear imagenes con ia,Broad match,1,0,USD,0.0,ai tools,0.0,1
toolbuilder,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
online compiler python,Broad match,1,0,USD,0.0,coding ai,0.0,1
use case diagram ai,Broad match,1,0,USD,0.0,ai software,0.0,1
harpa ai extension,Broad match,1,0,USD,0.0,ai apps,0.0,1
archicad ai visualiser,Broad match,1,0,USD,0.0,ai software,0.0,1
best ai for creating images,Broad match,1,0,USD,0.0,ai software,0.0,1
inteligencia artificial programacion java,Broad match,1,0,USD,0.0,ai software,0.0,1
inteligencia artificial gratuita para criar imagens,Broad match,1,0,USD,0.0,ai programs,0.0,1
airevolution code,Broad match,1,0,USD,0.0,coding ai,0.0,1
project proposal ai,Broad match,1,0,USD,0.0,AI project management,0.0,1
ia que descreve imagens grátis,Broad match,1,1,USD,0.28,ai download,1.0,0
ai chemist,Broad match,1,0,USD,0.0,ai software,0.0,1
no code gratis,Broad match,1,0,USD,0.0,AI code writing,0.0,1
genie gpt,Broad match,1,0,USD,0.0,ai apps,0.0,1
best github copilot alternative,Broad match,1,0,USD,0.0,ai software,0.0,1
chat gpt 4 free,Broad match,1,0,USD,0.0,ai apps,0.0,1
poli ai,Broad match,1,0,USD,0.0,ai software,0.0,1
a i tools for video editing,Broad match,1,0,USD,0.0,ai apps,0.0,1
best free programming ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ui ux design ai,Broad match,1,1,USD,0.1,ai software engineer,1.0,0
ai model for data analysis,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
tool ai free,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ebook ai generator,Broad match,1,0,USD,0.0,ai software,0.0,1
firefly adobe ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
ai for flutter,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
goose ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
ai tools for presentation,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
turn figma into code,Broad match,1,0,USD,0.0,coding ai,0.0,1
gpt coding,Phrase match (close variant),1,0,USD,0.0,coding ai,0.0,1
vercel ai,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
coder ia,Broad match,1,0,USD,0.0,coding ai,0.0,1
copilot ai image,Broad match,1,0,USD,0.0,ai software,0.0,1
free ai courses with certificate,Broad match,1,0,USD,0.0,ai programs,0.0,1
mara ai,Broad match,1,0,USD,0.0,ai software,0.0,1
inteligência artificial imagem,Broad match,1,0,USD,0.0,ai tools,0.0,1
julius ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
best free ai websites,Broad match,1,1,USD,0.1,coding ai,1.0,0
open ai playground,Broad match,1,0,USD,0.0,ai apps,0.0,1
alternative to krea ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai templates download,Phrase match,1,0,USD,0.0,ai download,0.0,1
optimize javascript code online,Broad match,1,0,USD,0.0,AI code optimization,0.0,1
how to create a game free,Broad match,1,0,USD,0.0,AI game development,0.0,1
valibot,Broad match,1,0,USD,0.0,AI development tools,0.0,1
junior ai engineer jobs,Broad match,1,0,USD,0.0,ai engineer,0.0,1
best ai open source,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ia que monta slides,Broad match,1,0,USD,0.0,ai software,0.0,1
all ai tools list,Broad match,1,0,USD,0.0,ai software,0.0,1
ai presentation generator,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
ai que responde preguntas,Broad match,1,0,USD,0.0,ai apps,0.0,1
programa ia,Exact match (close variant),1,0,USD,0.0,ai software,0.0,1
runwayml,Broad match,1,0,USD,0.0,ai programs,0.0,1
playgraund ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
html ai helper,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai pixel art generator for games,Broad match,1,0,USD,0.0,AI game development,0.0,1
software design document example,Broad match,1,0,USD,0.0,AI code documentation,0.0,1
ai4ci,Broad match,1,0,USD,0.0,AI software tools,0.0,1
intelligenza artificiale per programmare gratis,Phrase match (close variant),1,1,USD,0.34,ai software,1.0,0
ai tools like chatgpt for free,Broad match,1,0,USD,0.0,ai software,0.0,1
class diagram ai,Phrase match (close variant),1,0,USD,0.0,ai tools,0.0,1
web app ai generator,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
lumion ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
tutorial maker ai,Broad match,1,0,USD,0.0,ai software,0.0,1
ai plugin for android studio,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
conversational ai api,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
vector ai tool,Broad match,1,0,USD,0.0,ai software,0.0,1
logiciel ia,Exact match (close variant),1,0,USD,0.0,ai software,0.0,1
c# ai bot,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai game creator,Broad match,1,0,USD,0.0,ai tools,0.0,1
ai programming code,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ia que gera diagramas,Broad match,1,0,USD,0.0,ai programs,0.0,1
design to code ai free,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
chatgpt alternative for coding free,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
website ai coding,Broad match,1,0,USD,0.0,ai software,0.0,1
ai filter free online,Broad match,1,0,USD,0.0,AI software tools,0.0,1
how to use ai for coding,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai para crear apps,Broad match,1,0,USD,0.0,ai software,0.0,1
tome the ai powered storytelling format,Broad match,1,0,USD,0.0,ai software,0.0,1
ai engineer usa,Phrase match,1,0,USD,0.0,ai engineer,0.0,1
ia con arduino,Broad match,1,0,USD,0.0,AI-powered coding,0.0,1
ai for tables and charts,Broad match,1,0,USD,0.0,AI project management,0.0,1
github copilot for pull requests,Broad match,1,0,USD,0.0,ai software,0.0,1
segmind ai,Broad match,1,0,USD,0.0,ai tools,0.0,1
ai tools for chat,Broad match,1,1,USD,1.25,ai software,1.0,0
free ai development platform,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
spline design ai,Broad match,1,0,USD,0.0,AI development tools,0.0,1
pc için yapay zeka programı,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
tensor ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
create presentations with ai free,Broad match,1,0,USD,0.0,ai tools,0.0,1
ia para java,Broad match,1,1,USD,0.55,coding ai,1.0,0
website clone ai,Broad match,1,0,USD,0.0,ai software,0.0,1
rewrite ai text to human text,Broad match,1,0,USD,0.0,AI coding assistant,0.0,1
ai game sprite generator,Broad match,1,0,USD,0.0,AI game development,0.0,1
github copilot x,Phrase match (close variant),1,0,USD,0.0,coding ai,0.0,1
image processing ai,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
code ki,Broad match,1,0,USD,0.0,ai programs,0.0,1
product scope ai,Broad match,1,0,USD,0.0,ai software,0.0,1
tumble ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
criar trabalho com ia,Broad match,1,0,USD,0.0,ai programs,0.0,1
ai tinkercad,Broad match,1,0,USD,0.0,ai software,0.0,1
ia que faz graficos,Broad match,1,0,USD,0.0,ai programs,0.0,1
ai design app ui,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
chatgpt related sites,Broad match,1,0,USD,0.0,ai software,0.0,1
code refactoring examples c#,Broad match,1,0,USD,0.0,AI code refactoring,0.0,1
aiops,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
a i app,Exact match (close variant),1,0,USD,0.0,ai apps,0.0,1
ai para estudar,Broad match,1,0,USD,0.0,ai programs,0.0,1
ai tools for script to video,Broad match,1,0,USD,0.0,ai software,0.0,1
inteligência artificial melhores sites,Broad match,1,0,USD,0.0,ai software,0.0,1
free humanize ai text,Broad match,1,0,USD,0.0,AI code suggestions,0.0,1
open ai codex,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ia para criação de apresentação,Broad match,1,0,USD,0.0,ai programs,0.0,1
machine learning with javascript,Broad match,1,0,USD,0.0,coding ai,0.0,1
gaianet ai,Broad match,1,0,USD,0.0,AI software tools,0.0,1
criar redação inteligencia artificial,Broad match,1,0,USD,0.0,ai programs,0.0,1
ia de código de programação,Broad match,1,0,USD,0.0,coding ai,0.0,1
code using ai,Broad match,1,0,USD,0.0,ai software,0.0,1
chatgpt coding prompts,Broad match,1,0,USD,0.0,coding ai,0.0,1
code ai fixer,Broad match,1,0,USD,0.0,ai software,0.0,1
ai for arduino code,Phrase match (close variant),1,1,USD,0.57,ai programs,1.0,0
cuda ai,Broad match,1,1,USD,0.31,ai software,1.0,0
ai visual tool,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
word into code,Broad match,1,0,USD,0.0,AI code writing,0.0,1
top 10 open ai,Broad match,1,0,USD,0.0,ai software,0.0,1
answer with ai,Broad match,1,1,USD,0.1,ai apps,1.0,0
gpt engineer app,Broad match,1,0,USD,0.0,ai apps,0.0,1
app generator,Broad match,1,0,USD,0.0,ai apps,0.0,1
machine learning ai projects,Broad match,1,0,USD,0.0,ai software,0.0,1
make games with ai,Broad match,1,0,USD,0.0,ai software,0.0,1
jetbrains ai assistant activation key github,Phrase match (close variant),1,0,USD,0.0,AI coding assistant,0.0,1
dremio ai,Broad match,1,0,USD,0.0,ai apps,0.0,1
piaic,Broad match,1,0,USD,0.0,AI for developers,0.0,1
ia gratuit,Phrase match (close variant),1,1,USD,0.44,ai software,1.0,0
app wonderdynamics com,Broad match,1,1,USD,0.55,ai tools,1.0,0
gpt ia,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
ai for front end,Phrase match (close variant),1,0,USD,0.0,ai software,0.0,1
